mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.62,"23 km NW of Grapevine, CA",1724465205730,1724605133250,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712663&format=geojson,,,,,reviewed,0,40,ci,40712663,",ci40712663,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",36.0,0.0417,0.22,55.0,ml,earthquake,"M 1.6 - 23 km NW of Grapevine, CA"
1.06,"84 km W of Karluk, Alaska",1724464949400,1724615618110,,https://earthquake.usgs.gov/earthquakes/eventpage/av93239501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93239501&format=geojson,,,,,reviewed,0,17,av,93239501,",av93239501,",",av,",",origin,phase-data,",12.0,0.2247,0.23,231.0,ml,earthquake,"M 1.1 - 84 km W of Karluk, Alaska"
2.0,"16 km NNE of Hawthorne, Nevada",1724464949102,1724542450607,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882896,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882896&format=geojson,,,,,reviewed,0,62,nn,00882896,",nn00882896,",",nn,",",origin,phase-data,",10.0,0.047,0.1968,103.12,ml,earthquake,"M 2.0 - 16 km NNE of Hawthorne, Nevada"
2.17,"7 km S of Volcano, Hawaii",1724463928140,1724701437750,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74422561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74422561&format=geojson,,,,,reviewed,0,72,hv,74422561,",hv74422561,",",hv,",",origin,phase-data,",21.0,0.008783,0.1,80.0,ml,earthquake,"M 2.2 - 7 km S of Volcano, Hawaii"
1.1,"17 km WSW of Glacier View, Alaska",1724463650077,1724463762080,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024avz7d5b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024avz7d5b&format=geojson,,,,,automatic,0,19,ak,024avz7d5b,",ak024avz7d5b,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 1.1 - 17 km WSW of Glacier View, Alaska"
2.3,"5 km SSW of Volcano, Hawaii",1724462687860,1724701119880,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74422521,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74422521&format=geojson,,,,,reviewed,0,81,hv,74422521,",hv74422521,",",hv,",",origin,phase-data,",19.0,0.009776,0.09,57.0,ml,earthquake,"M 2.3 - 5 km SSW of Volcano, Hawaii"
1.09,"10 km NW of The Geysers, CA",1724462653510,1724465667243,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052501&format=geojson,,,,,automatic,0,18,nc,75052501,",nc75052501,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.001807,0.01,112.0,md,earthquake,"M 1.1 - 10 km NW of The Geysers, CA"
0.78,"6 km SSW of Idyllwild, CA",1724462421620,1724600214778,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712639,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712639&format=geojson,,,,,reviewed,0,9,ci,40712639,",ci40712639,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",34.0,0.03329,0.12,60.0,ml,earthquake,"M 0.8 - 6 km SSW of Idyllwild, CA"
-0.16,"Rat Islands, Aleutian Islands, Alaska",1724461945120,1724616507790,,https://earthquake.usgs.gov/earthquakes/eventpage/av93019294,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93019294&format=geojson,,,,,reviewed,0,0,av,93019294,",av93019294,",",av,",",origin,phase-data,",4.0,0.01274,0.09,197.0,ml,earthquake,"M -0.2 - Rat Islands, Aleutian Islands, Alaska"
0.86,"6 km NW of Cobb, CA",1724461944320,1724463737045,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052496&format=geojson,,,,,automatic,0,11,nc,75052496,",nc75052496,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.007029,0.05,144.0,md,earthquake,"M 0.9 - 6 km NW of Cobb, CA"
3.13,"27 km NW of San Antonio, Puerto Rico",1724461766140,1724462751570,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71458118,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71458118&format=geojson,,,,,reviewed,0,151,pr,71458118,",pr71458118,",",pr,",",origin,phase-data,",6.0,0.2571,0.09,307.0,md,earthquake,"M 3.1 - 27 km NW of San Antonio, Puerto Rico"
4.6,Fiji region,1724460542062,1724461522040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n94f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n94f&format=geojson,,,,,reviewed,0,326,us,7000n94f,",us7000n94f,",",us,",",origin,phase-data,",44.0,3.059,0.82,46.0,mb,earthquake,M 4.6 - Fiji region
4.6,"48 km SSE of Muroto-misakicho, Japan",1724459559022,1724460668040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n94d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n94d&format=geojson,,,,,reviewed,0,326,us,7000n94d,",us7000n94d,",",us,",",origin,phase-data,",20.0,0.935,0.55,94.0,mb,earthquake,"M 4.6 - 48 km SSE of Muroto-misakicho, Japan"
1.7,"26 km SW of Garden City, Texas",1724459462932,1724675412570,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qpft,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qpft&format=geojson,,,,,reviewed,0,44,tx,2024qpft,",tx2024qpft,",",tx,",",origin,phase-data,",22.0,0.1,0.2,60.0,ml,earthquake,"M 1.7 - 26 km SW of Garden City, Texas"
2.91,"69 km WNW of Petrolia, CA",1724459161880,1724462064849,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052486,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052486&format=geojson,,,,,automatic,0,130,nc,75052486,",nc75052486,us7000n94b,",",nc,us,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.5896,0.2,300.0,md,earthquake,"M 2.9 - 69 km WNW of Petrolia, CA"
2.09,"19 km SE of Julian, CA",1724458957100,1724604707980,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712623&format=geojson,,,,,reviewed,0,67,ci,40712623,",ci40712623,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",85.0,0.02809,0.22,29.0,ml,earthquake,"M 2.1 - 19 km SE of Julian, CA"
0.24,"99 km WNW of Aleneva, Alaska",1724457686150,1724615929310,,https://earthquake.usgs.gov/earthquakes/eventpage/av93019279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93019279&format=geojson,,,,,reviewed,0,1,av,93019279,",av93019279,",",av,",",origin,phase-data,",6.0,0.08324,0.22,233.0,ml,earthquake,"M 0.2 - 99 km WNW of Aleneva, Alaska"
4.8,"146 km ESE of Petropavlovsk-Kamchatsky, Russia",1724457474058,1724458498040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n947&format=geojson,,,,,reviewed,0,354,us,7000n947,",us7000n947,",",us,",",origin,phase-data,",68.0,1.3,0.96,94.0,mb,earthquake,"M 4.8 - 146 km ESE of Petropavlovsk-Kamchatsky, Russia"
2.11,"10 km SE of Chickamauga, Georgia",1724457176870,1724507652910,,https://earthquake.usgs.gov/earthquakes/eventpage/se60590051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60590051&format=geojson,,,,,reviewed,0,68,se,60590051,",se60590051,",",se,",",origin,phase-data,",13.0,0.2275,0.1,95.0,md,earthquake,"M 2.1 - 10 km SE of Chickamauga, Georgia"
0.64,"5 km SW of Morgan, Utah",1724456855350,1724689854070,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80079641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80079641&format=geojson,,,,,reviewed,0,6,uu,80079641,",uu80079641,",",uu,",",origin,phase-data,",6.0,0.05933,0.19,145.0,md,earthquake,"M 0.6 - 5 km SW of Morgan, Utah"
1.9,"12 km SSE of Trapper Creek, Alaska",1724456803297,1724456901822,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024auostqh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024auostqh&format=geojson,,,,,automatic,0,56,ak,024auostqh,",ak024auostqh,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.9 - 12 km SSE of Trapper Creek, Alaska"
2.1,"16 km E of Walker Lake, Nevada",1724455991396,1724457287059,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882890&format=geojson,,,,,reviewed,0,68,nn,00882890,",nn00882890,",",nn,",",origin,phase-data,",12.0,0.054,0.1641,73.92000000000002,ml,earthquake,"M 2.1 - 16 km E of Walker Lake, Nevada"
1.56,"1 km  of The Geysers, CA",1724455877440,1724459964609,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052471&format=geojson,,,,,automatic,0,37,nc,75052471,",nc75052471,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.01437,0.03,65.0,md,earthquake,"M 1.6 - 1 km  of The Geysers, CA"
2.5,"17 km NNE of Hawthorne, Nevada",1724455216327,1724459813016,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882885,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882885&format=geojson,1.0,2.2,,,reviewed,0,96,nn,00882885,",nn00882885,us7000n941,",",nn,us,",",dyfi,origin,phase-data,",12.0,0.049,0.1509,67.34,ml,earthquake,"M 2.5 - 17 km NNE of Hawthorne, Nevada"
1.08,"5 km NW of The Geysers, CA",1724454537720,1724456536252,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052461,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052461&format=geojson,,,,,automatic,0,18,nc,75052461,",nc75052461,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.001109,0.01,33.0,md,earthquake,"M 1.1 - 5 km NW of The Geysers, CA"
0.9400000000000001,"4 km ESE of Three Rivers, Oregon",1724454070730,1724564567180,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62040216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62040216&format=geojson,,,,,reviewed,0,14,uw,62040216,",uw62040216,",",uw,",",origin,phase-data,",8.0,0.04198,0.15,154.0,ml,earthquake,"M 0.9 - 4 km ESE of Three Rivers, Oregon"
1.7,"17 km NNE of Hawthorne, Nevada",1724454043443,1724458389691,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882884&format=geojson,,,,,reviewed,0,44,nn,00882884,",nn00882884,",",nn,",",origin,phase-data,",10.0,0.052,0.1425,92.29999999999998,ml,earthquake,"M 1.7 - 17 km NNE of Hawthorne, Nevada"
2.28999996,"9 km ENE of Pāhala, Hawaii",1724453297160,1724453412800,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74422341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74422341&format=geojson,,,,,automatic,0,81,hv,74422341,",hv74422341,",",hv,",",origin,phase-data,",36.0,0.0877,0.129999995,130.0,md,earthquake,"M 2.3 - 9 km ENE of Pāhala, Hawaii"
1.42,"8 km E of Lebec, CA",1724452705770,1724453969745,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712575,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712575&format=geojson,,,,,reviewed,0,31,ci,40712575,",ci40712575,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.07274,0.2,52.0,ml,quarry blast,"M 1.4 Quarry Blast - 8 km E of Lebec, CA"
-0.75,"12 km W of Akutan, Alaska",1724452348130,1724471172740,,https://earthquake.usgs.gov/earthquakes/eventpage/av93019269,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93019269&format=geojson,,,,,reviewed,0,0,av,93019269,",av93019269,",",av,",",origin,phase-data,",6.0,0.01169,0.25,92.0,ml,earthquake,"M -0.8 - 12 km W of Akutan, Alaska"
1.6,"7 km WSW of Houston, Alaska",1724451830409,1724451945295,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024auo2h7k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024auo2h7k&format=geojson,,,,,automatic,0,39,ak,024auo2h7k,",ak024auo2h7k,",",ak,",",origin,phase-data,",,,0.63,,ml,earthquake,"M 1.6 - 7 km WSW of Houston, Alaska"
1.2,"5 km NW of San Jacinto, CA",1724451672050,1724453638719,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712567&format=geojson,,,,,reviewed,0,22,ci,40712567,",ci40712567,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.1122,0.16,70.0,ml,earthquake,"M 1.2 - 5 km NW of San Jacinto, CA"
1.4,"23 km NNE of Willow, Alaska",1724450196586,1724450348411,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024auno362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024auno362&format=geojson,,,,,automatic,0,30,ak,024auno362,",ak024auno362,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.4 - 23 km NNE of Willow, Alaska"
0.94,"6 km ESE of Valle Vista, CA",1724450117280,1724453652428,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712543,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712543&format=geojson,,,,,reviewed,0,14,ci,40712543,",ci40712543,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",38.0,0.08503,0.16,74.0,ml,earthquake,"M 0.9 - 6 km ESE of Valle Vista, CA"
0.81,"4 km SW of Nephi, Utah",1724450035560,1724688750710,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80079561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80079561&format=geojson,,,,,reviewed,0,10,uu,80079561,",uu80079561,",",uu,",",origin,phase-data,",5.0,0.1783,0.1,137.0,md,earthquake,"M 0.8 - 4 km SW of Nephi, Utah"
1.31,"5 km W of Pleasanton, CA",1724450035150,1724498138129,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052446,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052446&format=geojson,,,,,reviewed,0,26,nc,75052446,",nc75052446,",",nc,",",nearby-cities,origin,phase-data,",17.0,0.05357,0.07,104.0,md,earthquake,"M 1.3 - 5 km W of Pleasanton, CA"
1.24,"6 km SE of Loma Linda, CA",1724449279900,1724453720800,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712527,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712527&format=geojson,,,,,reviewed,0,24,ci,40712527,",ci40712527,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",51.0,0.06725,0.16,32.0,ml,earthquake,"M 1.2 - 6 km SE of Loma Linda, CA"
4.9,"151 km E of Petropavlovsk-Kamchatsky, Russia",1724449065128,1724450029040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n93q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n93q&format=geojson,,,,,reviewed,0,369,us,7000n93q,",us7000n93q,",",us,",",origin,phase-data,",100.0,1.342,0.9,115.0,mb,earthquake,"M 4.9 - 151 km E of Petropavlovsk-Kamchatsky, Russia"
1.6600000000000001,"1 km WSW of Burien, Washington",1724448186690,1724482272530,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62040156,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62040156&format=geojson,,,,,reviewed,0,42,uw,62040156,",uw62040156,",",uw,",",origin,phase-data,",39.0,0.02211,0.14,71.0,ml,earthquake,"M 1.7 - 1 km WSW of Burien, Washington"
1.29,"7 km SSE of Pearblossom, CA",1724447793940,1724959565020,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712511&format=geojson,,,,,reviewed,0,26,ci,40712511,",ci40712511,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",35.0,0.02376,0.21,40.0,ml,earthquake,"M 1.3 - 7 km SSE of Pearblossom, CA"
1.6,"17 km ENE of Walker Lake, Nevada",1724447527851,1724449557743,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00882879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882879&format=geojson,,,,,reviewed,0,39,nn,00882879,",nn00882879,",",nn,",",origin,phase-data,",9.0,0.06,0.1565,145.89999999999998,ml,earthquake,"M 1.6 - 17 km ENE of Walker Lake, Nevada"
3.9,"44 km E of Atka, Alaska",1724447317990,1724476918012,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n93k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n93k&format=geojson,,,2.617,,reviewed,0,234,us,7000n93k,",ak024aundt05,us7000n93k,",",ak,us,",",origin,phase-data,shakemap,",38.0,0.395,0.8,183.0,mb,earthquake,"M 3.9 - 44 km E of Atka, Alaska"
1.2,"20 km ESE of Susitna North, Alaska",1724447290048,1724447418705,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024aundqqj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024aundqqj&format=geojson,,,,,automatic,0,22,ak,024aundqqj,",ak024aundqqj,",",ak,",",origin,phase-data,",,,0.89,,ml,earthquake,"M 1.2 - 20 km ESE of Susitna North, Alaska"
1.8,"65 km S of Shungnak, Alaska",1724446861822,1724447169469,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024aunc83q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024aunc83q&format=geojson,,,,,automatic,0,50,ak,024aunc83q,",ak024aunc83q,",",ak,",",origin,phase-data,",,,1.12,,ml,earthquake,"M 1.8 - 65 km S of Shungnak, Alaska"
1.78,"15 km N of Goleta, CA",1724446696540,1724453501706,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712495,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712495&format=geojson,,,,,reviewed,0,49,ci,40712495,",ci40712495,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.1358,0.23,37.0,ml,earthquake,"M 1.8 - 15 km N of Goleta, CA"
0.75,"12 km NNW of Cholame, CA",1724445684900,1724799588873,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052421&format=geojson,,,,,reviewed,0,9,nc,75052421,",nc75052421,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.02307,0.04,125.0,md,earthquake,"M 0.8 - 12 km NNW of Cholame, CA"
4.6,"29 km S of Aydarken, Kyrgyzstan",1724445179361,1724451581040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n93c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n93c&format=geojson,,,,,reviewed,0,326,us,7000n93c,",us7000n93c,",",us,",",origin,phase-data,",120.0,0.428,0.61,36.0,mb,earthquake,"M 4.6 - 29 km S of Aydarken, Kyrgyzstan"
0.8,"36 km E of McKinney Acres, Texas",1724445017252,1724864240028,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qoxu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qoxu&format=geojson,,,,,reviewed,0,10,tx,2024qoxu,",tx2024qoxu,",",tx,",",origin,phase-data,",7.0,0.0,0.1,94.0,ml,earthquake,"M 0.8 - 36 km E of McKinney Acres, Texas"
0.72,"13 km E of Cloverdale, CA",1724445013980,1724445114627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052401&format=geojson,,,,,automatic,0,8,nc,75052401,",nc75052401,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.005582,0.04,100.0,md,earthquake,"M 0.7 - 13 km E of Cloverdale, CA"
2.69,"3 km SSE of Magas Arriba, Puerto Rico",1724444881310,1724450391500,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71458113,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71458113&format=geojson,,,,,reviewed,0,111,pr,71458113,",pr71458113,",",pr,",",origin,phase-data,",5.0,0.1856,0.06,202.0,md,earthquake,"M 2.7 - 3 km SSE of Magas Arriba, Puerto Rico"
0.67,"146 km WSW of Adak, Alaska",1724444655860,1724469611060,,https://earthquake.usgs.gov/earthquakes/eventpage/av93239271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93239271&format=geojson,,,,,reviewed,0,7,av,93239271,",av93239271,",",av,",",origin,phase-data,",6.0,0.08788,0.1,239.0,ml,earthquake,"M 0.7 - 146 km WSW of Adak, Alaska"
1.84,"6 km SE of Katie, Oklahoma",1724444404849,1724449288637,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024qoxm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024qoxm&format=geojson,,,,,reviewed,0,52,ok,2024qoxm,",ok2024qoxm,",",ok,",",origin,phase-data,",17.0,0.05758869913,0.24,115.0,ml,earthquake,"M 1.8 - 6 km SE of Katie, Oklahoma"
0.95,"21 km NW of Parkfield, CA",1724444393960,1724795490865,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052396&format=geojson,,,,,reviewed,0,14,nc,75052396,",nc75052396,",",nc,",",nearby-cities,origin,phase-data,",13.0,0.03975,0.09,110.0,md,earthquake,"M 1.0 - 21 km NW of Parkfield, CA"
0.5,"10 km SW of Idyllwild, CA",1724443312370,1724445748276,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40712455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40712455&format=geojson,,,,,reviewed,0,4,ci,40712455,",ci40712455,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.06823,0.08,135.0,ml,earthquake,"M 0.5 - 10 km SW of Idyllwild, CA"
1.4,"34 km NE of Whittier, Alaska",1724442904907,1724443015353,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024aumgxsq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024aumgxsq&format=geojson,,,,,automatic,0,30,ak,024aumgxsq,",ak024aumgxsq,",",ak,",",origin,phase-data,",,,0.74,,ml,earthquake,"M 1.4 - 34 km NE of Whittier, Alaska"
1.03,"2 km SW of Cobb, CA",1724442634580,1724442730322,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75052391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75052391&format=geojson,,,,,automatic,0,16,nc,75052391,",nc75052391,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.01787,0.02,114.0,md,earthquake,"M 1.0 - 2 km SW of Cobb, CA"
